Site;Area_code;Plot_code;Scale;sw_x;sw_y;nw_x;nw_y;se_x;se_y;ne_x;ne_y;agb_fph;cred_fph_2.5;cred_fph_97.5;agb_chv;cred_chv_2.5;cred_chv_97.5;agb_loc;cred_loc_2.5;cred_loc_97.5;TCH;H50;GF20;STDV;BA;WD;Ndens
LOPE;LOP02q1;LOP02;0.25ha;787764.3393;9977619.369;787733.5562;9977658.77;787803.7398;9977650.153;787772.9568;9977689.553;0;-;-;0;-;-;0;-;-;0.221639079;0.140014648;1;0.303636978;0;0;0
LOPE;LOP02q2;LOP02;0.25ha;787733.5562;9977658.77;787702.7732;9977698.171;787772.9568;9977689.553;787742.1737;9977728.954;0.7;0.2;1.3;0.6;0.3;1.1;0.2;0.1;0.3;0.231256641;0.130004883;1;0.345395105;0.08742424;0.702;8
LOPE;LOP02q3;LOP02;0.25ha;787803.7398;9977650.153;787772.9568;9977689.553;787843.1404;9977680.936;787812.3573;9977720.336;2.5;0.8;5.6;2.4;0.9;5.3;0.8;0.3;1.7;0.368435659;0.170013428;1;0.621665324;0.273397101;0.498;4
LOPE;LOP02q4;LOP02;0.25ha;787772.9568;9977689.553;787742.1737;9977728.954;787812.3573;9977720.336;787781.5742;9977759.737;1.8;1.1;3;1.7;1.1;2.6;0.4;0.3;0.6;0.261962268;0.130004883;1;0.455110233;0.251691837;0.647445354;24
LOPE;LOP03q1;LOP03;0.25ha;786958.5704;9977608.007;786927.7873;9977647.407;786997.9709;9977638.79;786967.1879;9977678.19;15.6;11.9;21;14.6;11.1;19.5;8.7;6.5;11.7;0.966454607;0.190002441;1;2.270113869;1.752757373;0.66092051;108
LOPE;LOP03q2;LOP03;0.25ha;786927.7873;9977647.407;786897.0043;9977686.808;786967.1879;9977678.19;786936.4048;9977717.591;93.8;62.8;139.1;88.5;57.7;134.3;50.1;34.3;76.3;3.275894092;0.369995117;0.9588;6.281914066;5.599499348;0.804591863;128
LOPE;LOP03q3;LOP03;0.25ha;786997.9709;9977638.79;786967.1879;9977678.19;787037.3715;9977669.573;787006.5884;9977708.973;3.1;2.2;4.2;3;2.2;4.1;0.8;0.6;1.1;0.471688395;0.148010254;1;0.735615976;0.524809336;0.542360463;48
LOPE;LOP03q4;LOP03;0.25ha;786967.1879;9977678.19;786936.4048;9977717.591;787006.5884;9977708.973;786975.8053;9977748.374;4.3;2;8.3;3.8;1.9;7;2.4;1.2;4.4;0.644248962;0.190002441;1;1.667439649;0.369068022;0.759649436;20
LOPE;LOP04q1;LOP04;0.25ha;788031.0811;9977336.653;788000.298;9977376.053;788070.4816;9977367.436;788039.6985;9977406.836;312.3;269.5;362.2;301.2;257.8;352;300.5;260.9;346.8;35.97291458;37.92001343;0.015606242;6.309030955;33.13748475;0.466221513;456
LOPE;LOP04q2;LOP04;0.25ha;788070.4816;9977367.436;788039.6985;9977406.836;788109.8821;9977398.219;788079.0991;9977437.619;150.5;127.4;177.6;138.8;117.2;164.1;138;120.9;159.3;24.19542708;25.01834106;0.224;7.232900883;12.04868013;0.753873597;384
LOPE;LOP05q1;LOP05;0.25ha;787436.3788;9978040.333;787405.5957;9978079.733;787475.7793;9978071.116;787444.9962;9978110.516;53.7;44;64.9;49.7;41;60.8;39;32.7;46;4.840760205;2.514007568;1;4.927092885;4.307792687;0.85558948;192
LOPE;LOP05q2;LOP05;0.25ha;787475.7793;9978071.116;787444.9962;9978110.516;787515.1798;9978101.899;787484.3968;9978141.299;77.4;67.1;89.8;71.8;62.1;82.9;63.3;55.1;72;6.842696418;6.296661377;0.99840064;5.066197333;6.684231601;0.82417094;308
LOPE;LOP06q1;LOP06;0.25ha;790434.843;9977896.597;790404.0599;9977935.998;790474.2435;9977927.38;790443.4604;9977966.781;166.3;149.2;184.5;154.4;137.6;172.3;156.8;141.9;173.6;17.54220217;17.97000122;0.698279312;4.105670587;14.51973439;0.802219259;688
LOPE;LOP06q2;LOP06;0.25ha;790474.2435;9977927.38;790443.4604;9977966.781;790513.644;9977958.163;790482.861;9977997.564;214.6;193.6;238.1;197.9;176.3;220.6;206.1;187.9;226.9;22.27512801;22.91333008;0.237904838;4.091463389;17.711825;0.801937487;680
LOPE;LOP07q1;LOP07;0.25ha;787545.5866;9978345.691;787514.8035;9978385.092;787584.9871;9978376.474;787554.2041;9978415.875;382.2;321.6;452.5;375.5;312.5;464.6;362.3;304.5;427.1;37.03439729;37.49833679;0.0028;3.505895885;39.78242131;0.432572689;356
LOPE;LOP07q2;LOP07;0.25ha;787514.8035;9978385.092;787484.0205;9978424.492;787554.2041;9978415.875;787523.421;9978455.275;346.4;299.9;393.5;331.8;284.9;383.1;324.6;286.9;364.8;33.70349247;33.93901062;0;2.89247104;36.41813686;0.458813482;376
LOPE;LOP07q3;LOP07;0.25ha;787584.9871;9978376.474;787554.2041;9978415.875;787624.3877;9978407.257;787593.6046;9978446.658;312.5;267.2;363.3;301;254.2;350.2;289.5;252.8;334.6;32.20627929;33.22332764;0.039584166;5.687475316;33.52783706;0.44288998;356
LOPE;LOP07q4;LOP07;0.25ha;787554.2041;9978415.875;787523.421;9978455.275;787593.6046;9978446.658;787562.8215;9978486.058;330.2;281.8;393.7;316.7;269;382.3;295.1;256.7;339.5;29.94118346;30.61001587;0.019607843;3.300584351;33.29973545;0.498048939;464
LOPE;LOP08q1;LOP08;0.25ha;787430.7129;9978895.819;787399.9299;9978935.219;787470.1135;9978926.602;787439.3304;9978966.002;310.5;272.7;351.2;292.7;254.9;335;296.9;263.8;334;31.83317403;31.88000488;0.000799041;2.28555384;29.98726529;0.558489688;512
LOPE;LOP08q2;LOP08;0.25ha;787399.9299;9978935.219;787369.1468;9978974.62;787439.3304;9978966.002;787408.5473;9979005.403;316.3;282.8;349.6;296.7;264.1;335.2;302.9;273.9;338;30.73068901;30.9337616;0.0076;2.755898083;29.12747735;0.597370022;520
LOPE;LOP08q3;LOP08;0.25ha;787470.1135;9978926.602;787439.3304;9978966.002;787509.514;9978957.385;787478.731;9978996.785;293.2;257;334.4;276.3;242;316.6;276.8;247.9;309.8;29.70985502;29.62419128;4.00E-04;2.309224365;29.44288069;0.540984592;528
LOPE;LOP08q4;LOP08;0.25ha;787439.3304;9978966.002;787408.5473;9979005.403;787478.731;9978996.785;787447.9479;9979036.186;304;267.2;349.9;286.3;247.1;329.3;285;249.7;324.9;29.61632761;29.99749756;0.019215372;3.205245635;27.3002014;0.582644654;444
LOPE;LOP09q1;LOP09;0.25ha;787002.4144;9978731.556;786971.6313;9978770.957;787041.8149;9978762.339;787011.0319;9978801.74;464.8;373.7;582.5;466.6;360.8;597.3;433.2;352.4;536.5;43.19234545;44.76998901;0.006397441;5.244707874;41.19350221;0.464875926;312
LOPE;LOP09q2;LOP09;0.25ha;786971.6313;9978770.957;786940.8483;9978810.357;787011.0319;9978801.74;786980.2488;9978841.141;294.7;254.2;340.6;287.3;245.3;338.8;299.6;256.6;345.7;40.08683051;41.1499939;0.008396641;4.660925275;34.34726182;0.399604416;352
LOPE;LOP09q3;LOP09;0.25ha;787041.8149;9978762.339;787011.0319;9978801.74;787081.2155;9978793.122;787050.4324;9978832.523;266.9;225;319;259.5;213.4;318.5;262;223.4;310.2;38.89908923;39.72749329;0.002001601;5.290991369;27.19181331;0.466999039;308
LOPE;LOP09q4;LOP09;0.25ha;787011.0319;9978801.74;786980.2488;9978841.141;787050.4324;9978832.523;787019.6493;9978871.924;437.7;367.2;534.1;416.7;338.7;513.1;399.5;336.7;470.4;36.48063178;36.95999146;0.003601441;4.390194958;29.83481322;0.6744474;356
LOPE;LOP10q1;LOP10;0.25ha;790365.6932;9975475.538;790334.9101;9975514.938;790405.0938;9975506.321;790374.3107;9975545.721;371.5;318.9;434;347.9;300.1;411.2;337;291.9;388;28.30115653;29.36001587;0.090872698;6.740878877;26.79247604;0.683705461;368
LOPE;LOP10q2;LOP10;0.25ha;790334.9101;9975514.938;790304.1271;9975554.339;790374.3107;9975545.721;790343.5276;9975585.122;355.2;292.3;427.5;333.7;271.5;408.9;300.4;250.3;357.3;29.85553371;31.33001709;0.119552179;9.383455625;24.82197488;0.656999955;264
LOPE;LOP10q3;LOP10;0.25ha;790405.0938;9975506.321;790374.3107;9975545.721;790444.4943;9975537.104;790413.7112;9975576.504;540.9;444.8;661.6;534.8;423.5;671.3;502.4;415.3;603.6;34.3560944;37.11001587;0.058423369;8.256459194;38.30587591;0.618937219;352
LOPE;LOP10q4;LOP10;0.25ha;790374.3107;9975545.721;790343.5276;9975585.122;790413.7112;9975576.504;790382.9281;9975615.905;401.4;316.3;526.6;396.9;306.4;534.1;360.4;287.5;478.6;31.12932045;30.99000549;0.0784;8.380392806;29.325338;0.628173543;348
LOPE;LOP11q1;LOP11;0.25ha;790185.9682;9975725.627;790155.1852;9975765.027;790225.3688;9975756.41;790194.5857;9975795.81;483.6;395.6;614.7;465.2;371.8;596.3;431.8;357.2;537.9;29.25308005;29.1333313;0.095238095;7.902744362;32.14791762;0.702426069;432
LOPE;LOP11q2;LOP11;0.25ha;790155.1852;9975765.027;790124.4021;9975804.428;790194.5857;9975795.81;790163.8026;9975835.211;313;263.3;380.2;297;244.5;363;273.7;231.9;328.6;27.0360115;28.09928894;0.1116;6.845502179;23.5080603;0.655917079;332
LOPE;LOP11q3;LOP11;0.25ha;790225.3688;9975756.41;790194.5857;9975795.81;790264.7693;9975787.193;790233.9862;9975826.593;446.5;341.5;600.7;438.5;323.8;604.7;371.2;297.7;490.8;29.55824882;31.39834595;0.098439376;8.019478732;28.89717976;0.696927013;396
LOPE;LOP11q4;LOP11;0.25ha;790194.5857;9975795.81;790163.8026;9975835.211;790233.9862;9975826.593;790203.2032;9975865.994;377.4;300;477.1;365.1;282.5;467;322.2;264.9;399.3;28.494492;27.69003296;0.117952819;8.156778093;26.90893488;0.647806499;348
LOPE;LOP12q1;LOP12;0.25ha;786053.5155;9980551.018;786022.7324;9980590.419;786092.916;9980581.801;786062.1329;9980621.202;427.7;369.4;489.8;412;349.8;492.1;359.5;308.3;414.5;30.51360519;31.43901062;0.1012;8.04118821;34.65166015;0.57878863;392
LOPE;LOP12q2;LOP12;0.25ha;786022.7324;9980590.419;785991.9493;9980629.819;786062.1329;9980621.202;786031.3498;9980660.602;351;301.8;414;330.5;280;393.7;303.2;263.4;352.7;21.88021607;20.48669434;0.473178543;8.751669343;26.13178968;0.687226941;516
LOPE;LOP12q3;LOP12;0.25ha;786092.916;9980581.801;786062.1329;9980621.202;786132.3165;9980612.584;786101.5335;9980651.985;494.2;411.6;609.2;474.4;385.3;598.1;398.8;335.7;489.9;29.75784938;32.48085022;0.148;8.373660388;36.0637118;0.614739415;388
LOPE;LOP12q4;LOP12;0.25ha;786062.1329;9980621.202;786031.3498;9980660.602;786101.5335;9980651.985;786070.7504;9980691.386;257.8;222.8;299;241.6;207.2;285.2;224.1;197.3;254.8;21.56280185;21.62501526;0.381294964;5.574751189;21.62708825;0.660405459;492
LOPE;LPG01q1;LPG01;0.25ha;786433.9341;9980681.842;786434.894;9980731.833;786483.9249;9980680.883;786484.8848;9980730.873;404.1;332;495.7;389.9;312.6;492.1;370.2;305.8;450.1;31.35546741;32.80001831;0.081632653;7.400958598;28.93323896;0.614547413;296
LOPE;LPG01q2;LPG01;0.25ha;786434.894;9980731.833;786435.8539;9980781.824;786484.8848;9980730.873;786485.8447;9980780.864;411.8;329.7;524.9;408.6;315;549;384.7;310.6;503.1;29.44543756;30.19502258;0.1228;7.467695347;30.83028654;0.614150374;436
LOPE;LPG01q3;LPG01;0.25ha;786483.9249;9980680.883;786484.8848;9980730.873;786533.9157;9980679.923;786534.8756;9980729.914;273;226.4;328.7;260.7;209.5;327.2;254.2;209.9;310.9;30.89342992;32.21499634;0.0812;6.679578447;20.94477517;0.640626519;360
LOPE;LPG01q4;LPG01;0.25ha;786484.8848;9980730.873;786485.8447;9980780.864;786534.8756;9980729.914;786535.8355;9980779.904;808.4;543.2;1202;911;547.2;1636.7;746.2;499.7;1132;35.60490473;37.67001343;0.058376649;7.665762426;47.17793776;0.672541037;328
LOPE;LPG02q1;LPG02;0.25ha;791110.4664;9976131.43;791111.4262;9976181.421;791160.4571;9976130.47;791161.417;9976180.461;461.9;358.4;598.3;460.7;340.9;616.9;423.7;324.9;548.8;34.71399917;34.86334229;0.028411365;6.281579624;30.15557925;0.604779459;148
LOPE;LPG02q2;LPG02;0.25ha;791111.4262;9976181.421;791112.3861;9976231.412;791161.417;9976180.461;791162.3769;9976230.452;948.3;735.6;1247.7;990.2;704.8;1383.9;860.4;659.7;1109.2;31.48407354;33.14750671;0.078;7.540955811;47.42521252;0.753369892;196
LOPE;LPG02q3;LPG02;0.25ha;791160.4571;9976130.47;791161.417;9976180.461;791210.4479;9976129.51;791211.4078;9976179.501;296;234.4;373.7;288.5;224.4;376.3;275.2;217.9;348.7;31.37965745;30.86001587;0.034386246;6.859129115;21.77767421;0.61020196;224
LOPE;LPG02q4;LPG02;0.25ha;791161.417;9976180.461;791162.3769;9976230.452;791211.4078;9976179.501;791212.3677;9976229.492;676.8;552.4;851.9;663.9;523.1;857.7;624.8;506.4;764.7;36.20866141;36.80145264;0.021991204;6.078530765;39.51674625;0.715186044;268
